index	seconds	temperature	temperature_2	beleuchtungsstaerke
1	0	50.60862806	101.1163264	0.85119	
2	0.1	50.50957772	101.0175652	0.85017	
3	0.2	50.50957772	101.1163264	0.85068	
4	0.3	50.50957772	100.5238242	0.85017	
5	0.4	50.50957772	100.9188083	0.85017	
6	0.5	50.60862806	101.1163264	0.85221	
7	0.6	50.50957772	101.0175652	0.85323	
8	0.7	50.60862806	101.1163264	0.85323	
9	0.8	50.60862806	101.1163264	0.8517	
10	0.9	50.60862806	101.0175652	0.8517	
11	1	50.50957772	101.0175652	0.8517	
12	1.1	50.60862806	100.9188083	0.85221	
13	1.2	50.50957772	101.0175652	0.85272	
14	1.3	50.50957772	101.0175652	0.8517	
15	1.4	50.50957772	100.9188083	0.85068	
16	1.5	50.50957772	100.9188083	0.84966	
17	1.6	50.60862806	100.9188083	0.85017	
18	1.7	50.50957772	100.9188083	0.85068	
19	1.8	50.60862806	101.0175652	0.85068	
20	1.9	50.60862806	100.9188083	0.85068	
21	2	50.70767289	100.9188083	0.84915	
22	2.1	50.50957772	100.9188083	0.84915	
23	2.2	50.60862806	100.9188083	0.85017	
24	2.3	50.60862806	100.8200558	0.85272	
25	2.4	50.60862806	100.8200558	0.85272	
26	2.5	50.70767289	100.8200558	0.85221	
27	2.6	50.70767289	100.7213076	0.8517	
28	2.7	50.60862806	100.8200558	0.85221	
29	2.8	50.50957772	100.8200558	0.85272	
30	2.9	50.60862806	100.7213076	0.85374	
31	3	50.50957772	100.5238242	0.85425	
32	3.1	50.50957772	100.5238242	0.85374	
33	3.2	50.70767289	100.5238242	0.85323	
34	3.3	50.70767289	100.4250889	0.85527	
35	3.4	50.50957772	100.5238242	0.85833	
36	3.5	50.50957772	100.227631	0.85884	
37	3.6	50.60862806	100.3263578	0.8568	
38	3.7	50.60862806	100.227631	0.85782	
39	3.8	50.56160003	100.4250889	0.85884	
40	3.9	50.56160003	100.4250889	0.85935	
41	4	50.56160003	100.5238242	0.85884	
42	4.1	50.56160003	100.4250889	0.85884	
43	4.2	50.56160003	100.4250889	0.86037	
44	4.3	50.56160003	100.4250889	0.85986	
45	4.4	50.56160003	100.5238242	0.85833	
46	4.5	50.56160003	100.5238242	0.85833	
47	4.6	50.56160003	100.7213076	0.85782	
48	4.7	50.56160003	100.7213076	0.85833	
49	4.8	50.56160003	100.7213076	0.85884	
50	4.9	50.60862806	100.7213076	0.85782	
51	5	50.50957772	100.9188083	0.85629	
52	5.1	50.50957772	100.1289084	0.85578	
53	5.2	50.60862806	100.5238242	0.85578	
54	5.3	50.60862806	100.5238242	0.85629	
55	5.4	50.50957772	100.5238242	0.85578	
56	5.5	50.50957772	100.1289084	0.85629	
57	5.6	50.60862806	100.7213076	0.85527	
58	5.7	50.60862806	100.8200558	0.85578	
59	5.8	50.60862806	100.6225637	0.85629	
60	5.9	50.60862806	100.7213076	0.85629	
61	6	50.50957772	100.6225637	0.85578	
62	6.1	50.50957772	100.7213076	0.85527	
63	6.2	50.50957772	100.7213076	0.85578	
64	6.3	50.60862806	100.7213076	0.85629	
65	6.4	50.50957772	100.7213076	0.8568	
66	6.5	50.50957772	100.7213076	0.85782	
67	6.6	50.60862806	100.4426796	0.85833	
68	6.7	50.60862806	100.640156	0.85884	
69	6.8	50.50957772	100.640156	0.85884	
70	6.9	50.60862806	100.7389007	0.85884	
71	7	50.60862806	100.7389007	0.85833	
72	7.1	50.50957772	100.8376496	0.85782	
73	7.2	50.50957772	100.8376496	0.8568	
74	7.3	50.50957772	100.8376496	0.8568	
75	7.4	50.50957772	100.9364029	0.85833	
76	7.5	50.50957772	100.7389007	0.85935	
77	7.6	50.60862806	100.7389007	0.85884	
78	7.7	50.60862806	100.9188083	0.85782	
79	7.8	50.50957772	100.8200558	0.85833	
80	7.9	50.50957772	100.9188083	0.85884	
81	8	50.50957772	100.9188083	0.85884	
82	8.1	50.50957772	100.8200558	0.85884	
83	8.2	50.60862806	101.0175652	0.85986	
84	8.3	50.50957772	100.9188083	0.85986	
85	8.4	50.50957772	100.9188083	0.86037	
86	8.5	50.60862806	100.9188083	0.85935	
87	8.6	50.60862806	100.9188083	0.85833	
88	8.7	50.60862806	100.9188083	0.85884	
89	8.8	50.60862806	101.0175652	0.86037	
90	8.9	50.60862806	100.9188083	0.86088	
91	9	50.60862806	100.9188083	0.86088	
92	9.1	50.60862806	100.8200558	0.86037	
93	9.2	50.50957772	100.8200558	0.86088	
94	9.3	50.50957772	100.7213076	0.85986	
95	9.4	50.50957772	100.7213076	0.85884	
96	9.5	50.50957772	100.7213076	0.85731	
97	9.6	50.50957772	100.8200558	0.85782	
98	9.7	50.70767289	100.8200558	0.85935	
99	9.8	50.50957772	100.7213076	0.86088	
100	9.9	50.50957772	100.6225637	0.86088	
101	10	50.50957772	100.5238242	0.86241	
102	10.1	50.41052187	100.6225637	0.86088	
103	10.2	50.41052187	100.8200558	0.86037	
104	10.3	50.60862806	100.3263578	0.86088	
105	10.4	50.50957772	100.5238242	0.85986	
106	10.5	50.50957772	100.6225637	0.86139	
107	10.6	50.41052187	100.8200558	0.86139	
108	10.7	50.70767289	100.227631	0.85986	
109	10.8	50.60862806	100.227631	0.86088	
110	10.9	50.60862806	100.6225637	0.86139	
111	11	50.50957772	100.6225637	0.8619	
112	11.1	50.60862806	100.6225637	0.8619	
113	11.2	50.60862806	100.5238242	0.8619	
114	11.3	50.50957772	100.5238242	0.86139	
115	11.4	50.60862806	100.4250889	0.8619	
116	11.5	50.60862806	100.5238242	0.86343	
117	11.6	50.60862806	100.4250889	0.86241	
118	11.7	50.60862806	100.3263578	0.86037	
119	11.8	50.70767289	100.3263578	0.86037	
120	11.9	50.60862806	100.3263578	0.86343	
121	12	50.60862806	100.3263578	0.86292	
122	12.1	50.60862806	100.3263578	0.86241	
123	12.2	50.70767289	100.3263578	0.86139	
124	12.3	50.70767289	100.227631	0.86088	
125	12.4	50.60862806	100.227631	0.86139	
126	12.5	50.70767289	100.1289084	0.86088	
127	12.6	50.70767289	100.1289084	0.85986	
128	12.7	50.60862806	100.03019	0.86037	
129	12.8	50.50957772	100.1289084	0.85986	
130	12.9	50.50957772	100.1289084	0.86037	
131	13	50.50957772	100.1289084	0.85935	
132	13.1	50.70767289	100.03019	0.86088	
133	13.2	50.60862806	100.3263578	0.8619	
134	13.3	50.60862806	100.03019	0.86037	
135	13.4	50.60862806	100.227631	0.85935	
136	13.5	50.66064748	100.1289084	0.85986	
137	13.6	50.66064748	100.1289084	0.86139	
138	13.7	50.66064748	100.03019	0.86088	
139	13.8	50.85872592	99.93147577	0.86292	
140	13.9	50.66064748	100.03019	0.86343	
141	14	50.66064748	100.03019	0.86292	
142	14.1	50.56160003	99.93147577	0.86292	
143	14.2	50.66064748	99.83276571	0.86241	
144	14.3	50.66064748	99.83276571	0.8619	
145	14.4	50.66064748	99.83276571	0.86394	
146	14.5	50.66064748	99.83276571	0.86241	
147	14.6	50.70767289	99.83276571	0.86241	
148	14.7	50.70767289	99.93147577	0.86292	
149	14.8	50.60862806	99.93147577	0.86241	
150	14.9	50.60862806	99.83276571	0.86088	
151	15	50.60862806	100.03019	0.86139	
152	15.1	50.60862806	100.03019	0.8619	
153	15.2	50.60862806	99.83276571	0.86088	
154	15.3	50.50957772	99.83276571	0.85935	
155	15.4	50.50957772	99.93147577	0.85986	
156	15.5	50.60862806	99.83276571	0.86037	
157	15.6	50.60862806	99.93147577	0.86037	
158	15.7	50.70767289	99.93147577	0.85935	
159	15.8	50.70767289	100.03019	0.85833	
160	15.9	50.50957772	99.93147577	0.85935	
161	16	50.60862806	99.93147577	0.85884	
162	16.1	50.60862806	99.73405978	0.85884	
163	16.2	50.70767289	99.73405978	0.85935	
164	16.3	50.70767289	99.83276571	0.85935	
165	16.4	50.70767289	99.63535797	0.85935	
166	16.5	50.60862806	99.73405978	0.85935	
167	16.6	50.60862806	99.83276571	0.85986	
168	16.7	50.60862806	99.83276571	0.86037	
169	16.8	50.50957772	99.93147577	0.86088	
170	16.9	50.50957772	100.03019	0.8619	
171	17	50.60862806	100.03019	0.8619	
172	17.1	50.70767289	100.03019	0.86292	
173	17.2	50.60862806	99.83276571	0.86292	
174	17.3	50.70767289	99.83276571	0.86292	
175	17.4	50.70767289	99.83276571	0.86292	
176	17.5	50.60862806	99.83276571	0.86292	
177	17.6	50.70767289	99.93147577	0.86139	
178	17.7	50.70767289	99.93147577	0.86139	
179	17.8	50.60862806	99.93147577	0.86088	
180	17.9	50.60862806	100.03019	0.8619	
181	18	50.70767289	100.03019	0.86292	
182	18.1	50.60862806	100.03019	0.86292	
183	18.2	50.60862806	100.227631	0.8619	
184	18.3	50.70767289	100.227631	0.86139	
185	18.4	50.70767289	99.93147577	0.8619	
186	18.5	50.70767289	100.1289084	0.86292	
187	18.6	50.70767289	100.03019	0.86343	
188	18.7	50.60862806	99.93147577	0.86292	
189	18.8	50.60862806	99.93147577	0.8619	
190	18.9	50.60862806	99.93147577	0.86292	
191	19	50.60862806	99.93147577	0.86343	
192	19.1	50.80671225	100.03019	0.86343	
193	19.2	50.80671225	99.83276571	0.86241	
194	19.3	50.70767289	99.83276571	0.86292	
195	19.4	50.70767289	99.83276571	0.86241	
196	19.5	50.60862806	99.65294277	0.86343	
197	19.6	50.70767289	99.65294277	0.86241	
198	19.7	50.70767289	99.65294277	0.86139	
199	19.8	50.60862806	99.75164531	0.86139	
200	19.9	50.60862806	99.85035197	0.86241	
201	20	50.60862806	99.85035197	0.86241	
202	20.1	50.60862806	99.75164531	0.86241	
203	20.2	50.60862806	99.85035197	0.86088	
204	20.3	50.60862806	99.94906278	0.8619	
205	20.4	50.70767289	99.65294277	0.86241	
206	20.5	50.60862806	99.65294277	0.86292	
207	20.6	50.60862806	99.83276571	0.86343	
208	20.7	50.60862806	100.1289084	0.86241	
209	20.8	50.60862806	99.93147577	0.86292	
210	20.9	50.60862806	100.227631	0.86292	
211	21	50.70767289	100.03019	0.86292	
212	21.1	50.70767289	100.5238242	0.8619	
213	21.2	50.70767289	100.227631	0.86139	
214	21.3	50.60862806	100.227631	0.86139	
215	21.4	50.70767289	100.227631	0.86241	
216	21.5	50.70767289	100.3263578	0.86241	
217	21.6	50.70767289	100.3263578	0.86343	
218	21.7	50.60862806	100.227631	0.86343	
219	21.8	50.70767289	100.227631	0.86241	
220	21.9	50.70767289	100.227631	0.86292	
221	22	50.70767289	100.3263578	0.86496	
222	22.1	50.60862806	100.4250889	0.86547	
223	22.2	50.70767289	100.227631	0.86496	
224	22.3	50.60862806	100.227631	0.86496	
225	22.4	50.60862806	100.227631	0.86394	
226	22.5	50.60862806	100.227631	0.86445	
227	22.6	50.70767289	100.1289084	0.86496	
228	22.7	50.60862806	100.1289084	0.86394	
229	22.8	50.70767289	100.1289084	0.86292	
230	22.9	50.70767289	100.1289084	0.86241	
231	23	50.70767289	100.227631	0.86292	
232	23.1	50.70767289	100.1289084	0.86139	
233	23.2	50.70767289	100.1289084	0.86037	
234	23.3	50.60862806	100.227631	0.86088	
235	23.4	50.70767289	100.5238242	0.85986	
236	23.5	50.70767289	100.7213076	0.86088	
237	23.6	50.80671225	100.6225637	0.8619	
238	23.7	50.80671225	100.6225637	0.8619	
239	23.8	50.80671225	100.6225637	0.86241	
240	23.9	50.60862806	100.5238242	0.86241	
241	24	50.60862806	100.4250889	0.86343	
242	24.1	50.70767289	100.4250889	0.86292	
243	24.2	50.70767289	100.7213076	0.86343	
244	24.3	50.80671225	100.4250889	0.86343	
245	24.4	50.70767289	100.3263578	0.86343	
246	24.5	50.70767289	100.5238242	0.86394	
247	24.6	50.70767289	100.3263578	0.86037	
248	24.7	50.70767289	100.5238242	0.86037	
249	24.8	50.60862806	100.5238242	0.8619	
250	24.9	50.80671225	100.5238242	0.86394	
251	25	50.80671225	100.7213076	0.86241	
252	25.1	50.70767289	100.7213076	0.85986	
253	25.2	50.70767289	100.6225637	0.85935	
254	25.3	50.70767289	100.7213076	0.86139	
255	25.4	50.70767289	100.7213076	0.8619	
256	25.5	50.80671225	100.7213076	0.8619	
257	25.6	50.80671225	100.8200558	0.8619	
258	25.7	50.70767289	100.6225637	0.86241	
259	25.8	50.70767289	100.8200558	0.8619	
260	25.9	50.70767289	100.8200558	0.8619	
261	26	50.80671225	101.1163264	0.86292	
262	26.1	50.70767289	101.0175652	0.86241	
263	26.2	50.70767289	100.7213076	0.8619	
264	26.3	50.70767289	101.3138621	0.86088	
265	26.4	50.70767289	100.9188083	0.85935	
266	26.5	50.70767289	100.8200558	0.85935	
267	26.6	50.60862806	100.9188083	0.85935	
268	26.7	50.80671225	100.8200558	0.85935	
269	26.8	50.70767289	100.8200558	0.85884	
270	26.9	50.60862806	101.0175652	0.86037	
271	27	50.80671225	101.0175652	0.86088	
272	27.1	50.70767289	100.9006575	0.85986	
273	27.2	50.70767289	100.9994135	0.86088	
274	27.3	50.70767289	100.9006575	0.86139	
275	27.4	50.70767289	100.9006575	0.86241	
276	27.5	50.80671225	100.9006575	0.86241	
277	27.6	50.60862806	100.7031584	0.86088	
278	27.7	50.80671225	100.9006575	0.86139	
279	27.8	50.70767289	100.9006575	0.86037	
280	27.9	50.60862806	100.9994135	0.86088	
281	28	50.80671225	100.9006575	0.86088	
282	28.1	50.70767289	100.9006575	0.8619	
283	28.2	50.60862806	100.4250889	0.86343	
284	28.3	50.70767289	100.7213076	0.86292	
285	28.4	50.60862806	100.7213076	0.86241	
286	28.5	50.60862806	100.7213076	0.86088	
287	28.6	50.85872592	100.7213076	0.85935	
288	28.7	50.85872592	100.8200558	0.85986	
289	28.8	50.75968943	100.7213076	0.86088	
290	28.9	50.75968943	100.8200558	0.86088	
291	29	50.85872592	100.9188083	0.86139	
292	29.1	50.75968943	100.9188083	0.86037	
293	29.2	50.75968943	100.9188083	0.85935	
294	29.3	50.85872592	100.9188083	0.85833	
295	29.4	50.75968943	100.9188083	0.85935	
296	29.5	50.75968943	100.9188083	0.86037	
297	29.6	50.75968943	101.1163264	0.86088	
298	29.7	50.80671225	101.0175652	0.86088	
299	29.8	50.70767289	100.9188083	0.86037	
300	29.9	50.80671225	101.0175652	0.85986	
301	30	50.70767289	101.0175652	0.85986	
302	30.1	50.70767289	100.9188083	0.85986	
303	30.2	50.70767289	101.0175652	0.85986	
304	30.3	50.60862806	101.0175652	0.85986	
305	30.4	50.80671225	101.215092	0.85986	
306	30.5	50.80671225	101.215092	0.85884	
307	30.6	50.70767289	101.4126365	0.85782	
308	30.7	50.70767289	101.1163264	0.85986	
309	30.8	50.70767289	101.3138621	0.86139	
310	30.9	50.70767289	101.5114154	0.86088	
311	31	50.70767289	100.9188083	0.85935	
312	31.1	50.70767289	101.5114154	0.85833	
313	31.2	50.80671225	101.1163264	0.85935	
314	31.3	50.70767289	101.1163264	0.85884	
315	31.4	50.70767289	100.8200558	0.85986	
316	31.5	50.60862806	101.4126365	0.86037	
317	31.6	50.80671225	101.1163264	0.85884	
318	31.7	50.70767289	101.0175652	0.85935	
319	31.8	50.70767289	101.1163264	0.85935	
320	31.9	50.75467508	101.0175652	0.86037	
321	32	50.65563285	101.1163264	0.85935	
322	32.1	50.65563285	101.1163264	0.85782	
323	32.2	50.75467508	101.0175652	0.85884	
324	32.3	50.65563285	101.0175652	0.85935	
325	32.4	50.65563285	101.0175652	0.86037	
326	32.5	50.65563285	101.215092	0.86088	
327	32.6	50.65563285	101.215092	0.85986	
328	32.7	50.65563285	101.3138621	0.85935	
329	32.8	50.65563285	101.3138621	0.85884	
330	32.9	50.65563285	101.3138621	0.85884	
331	33	50.70767289	101.5114154	0.85884	
332	33.1	50.60862806	101.5114154	0.85884	
333	33.2	50.70767289	101.3138621	0.85731	
334	33.3	50.80671225	101.7089867	0.8568	
335	33.4	50.70767289	101.7089867	0.85833	
336	33.5	50.70767289	101.7089867	0.85833	
337	33.6	50.70767289	101.7089867	0.85833	
338	33.7	50.70767289	101.6101988	0.85935	
339	33.8	50.70767289	101.807779	0.85884	
340	33.9	50.70767289	101.6101988	0.85884	
341	34	50.75968943	101.6101988	0.85833	
342	34.1	50.66064748	101.6101988	0.85782	
343	34.2	50.75968943	101.6101988	0.85731	
344	34.3	50.75968943	101.7089867	0.8568	
345	34.4	50.75968943	101.7089867	0.85578	
346	34.5	50.75968943	101.807779	0.85578	
347	34.6	50.85872592	101.807779	0.85527	
348	34.7	50.75968943	101.807779	0.85731	
349	34.8	50.75968943	101.9065759	0.85782	
350	34.9	50.75968943	101.807779	0.8568	
351	35	50.75968943	101.807779	0.85731	
352	35.1	50.60862806	101.807779	0.85833	
353	35.2	50.70767289	101.7089867	0.85986	
354	35.3	50.80671225	101.807779	0.85833	
355	35.4	50.80671225	101.7089867	0.85833	
356	35.5	50.70767289	101.9065759	0.85782	
357	35.6	50.70767289	101.7089867	0.85833	
358	35.7	50.60862806	101.7089867	0.85833	
359	35.8	50.70767289	101.807779	0.85884	
360	35.9	50.70767289	101.7089867	0.85884	
361	36	50.60862806	101.7089867	0.85782	
362	36.1	50.60862806	101.6101988	0.85833	
363	36.2	50.70767289	101.6101988	0.85629	
364	36.3	50.70767289	101.6101988	0.85425	
365	36.4	50.60862806	101.6101988	0.85629	
366	36.5	50.60862806	101.7089867	0.85884	
367	36.6	50.70767289	101.5114154	0.85986	
368	36.7	50.70767289	101.5114154	0.85935	
369	36.8	50.70767289	101.5114154	0.86088	
370	36.9	50.70767289	101.5114154	0.86292	
371	37	50.70767289	101.3138621	0.86241	
372	37.1	50.80671225	101.3138621	0.86241	
373	37.2	50.80671225	101.5114154	0.86394	
374	37.3	50.70767289	101.4126365	0.86394	
375	37.4	50.80671225	101.3138621	0.86496	
376	37.5	50.70767289	101.3138621	0.86496	
377	37.6	50.60862806	101.3138621	0.86547	
378	37.7	50.70767289	101.3138621	0.86598	
379	37.8	50.80671225	101.3138621	0.86496	
380	37.9	50.70767289	101.3138621	0.86394	
381	38	50.70767289	101.4126365	0.86394	
382	38.1	50.70767289	101.5114154	0.86445	
383	38.2	50.60862806	101.5114154	0.86343	
384	38.3	50.60862806	101.4126365	0.85935	
385	38.4	50.80671225	101.6101988	0.85374	
386	38.5	50.70767289	101.5114154	0.85119	
387	38.6	50.70767289	101.6101988	0.8517	
388	38.7	50.70767289	101.5114154	0.85119	
389	38.8	50.70767289	101.5114154	0.85017	
